SKU,DAILY ROS,ANNUAL UNITS
P56038-01,0.0,0.0
P56038-02,0.0,0.0
P56039-01-C,0.09,32.85
P56040-01-C,0.27,98.55000000000001
P56040-02-C,0.0,0.0
P56043-01-C,0.33,120.45
P56044-01-C,0.27,98.55000000000001
P56044-02-C,0.0,0.0
P56044-03-C,0.08,29.2
P56045-01-C,0.0,0.0
P56045-02-C,0.04,14.6
P56046-01-C,0.34,124.10000000000001
P56047-01-C,0.46,167.9
P56047-02-C,0.0,0.0
P56048-01-C,0.31,113.15
P56048-02-C,0.23,83.95
P56049-01-C,0.42,153.29999999999998
P56049-02-C,0.24,87.6
P56050-01-C,0.0,0.0
P56050-02-C,2.0,730.0
P56051-01-C,0.01,3.65
P56052-01-C,0.0,0.0
P56053-01-C,0.0,0.0
P56054-01-C,0.0,0.0
P56054-02-C,0.0,0.0
P56055-01-C,0.05,18.25
P56055-02-C,0.0,0.0
P56056-01-C,0.03,10.95
P56056-02-C,0.02,7.3
P56057-01-C,0.0,0.0
P56057-02-C,0.02,7.3
P56057-03-C,0.0,0.0
P56058-01-C,0.0,0.0
P56058-02-C,0.0,0.0
P56059-01-C,0.0,0.0
P56059-02-C,0.0,0.0
P56060-01-C,0.49,178.85
P56060-02-C,0.32,116.8
P56061-01-C,1.0,365.0
P56062-01-C,0.18,65.7
P56062-02-C,0.14,51.1
P56063-01-C,1.0,365.0
P56064-01-C,0.24,87.6
P56065-01-C,0.0,0.0
P56066-01-C,0.0,0.0
P56067-01-C,0.0,0.0
P56068-01-C,0.03,10.95
P56068-02-C,0.0,0.0
P56069-01-C,0.56,204.4
P56069-02-C,0.0,0.0
P56070-01-C,0.0,0.0
P56070-02-C,0.0,0.0
P56071-01-C,0.12,43.8
P56071-02-C,0.05,18.25
P56072-01-C,0.55,200.75000000000003
P56073-01-C,0.12,43.8
P56074-01-C,0.34,124.10000000000001
P56075-01-C,0.12,43.8
P56076-01-C,0.59,215.35
P58003-01,0.0,0.0
P58003-02,0.0,0.0
P58005-01-C,0.02,7.3
P58006-01-C,0.0,0.0
P58006-02-C,1.0,365.0
P58007-01-C,0.0,0.0
P58008-01-C,0.0,0.0
P58009-01-C,0.31,113.15
P58010-01-C,0.0,0.0
P58011-01-C,0.0,0.0
P58012-01-C,0.0,0.0
P58013-01-C,0.0,0.0
P58014-01-C,0.29,105.85
P58014-02-C,0.4,146.0
P58015-01-C,0.25,91.25
P58015-02-C,0.29,105.85
P58016-01-C,0.52,189.8
P58016-02-C,0.43,156.95
P58017-01-C,0.21,76.64999999999999
P61001-01-C,0.02,7.3
P61001-02-C,0.18,65.7
P61002-01,0.0,0.0
P61003-01,0.0,0.0
P61003-02,0.0,0.0
P63002-01,0.0,0.0
P63003-01-U,0.0,0.0
P63003-02-U,0.0,0.0
P67003-01-C,0.0,0.0
P67004-01,0.0,0.0
P67004-02,0.0,0.0
P67004-02-Q2,0.0,0.0
P68001-01-C,0.0,0.0
P68001-02-C,0.0,0.0
P68002-01,0.0,0.0
P68002-01-C,0.0,0.0
P68002-02,0.0,0.0
P68003-01,0.0,0.0
P68003-01-Q2,0.0,0.0
P68004-01-K,0.0,0.0
P68005-01-C,1.43,521.9499999999999
P68005-02-C,1.0,365.0
P68006-01-C,0.2,73.0
P68007-01-C,0.17,62.050000000000004
P68007-02-C,0.03,10.95
P68013-01-C,0.0,0.0
P68014-01-C,0.0,0.0
P71001-01,0.0,0.0
P71001-02,0.0,0.0
P71002-02,0.0,0.0
P71003-02,0.0,0.0
P71005-01-C,0.0,0.0
P81001-01-C,0.0,0.0
P81002-01-C,0.0,0.0
P81003-01-C,0.0,0.0
P81004-01-C,0.0,0.0
P81004-02-C,0.0,0.0
P81005-01,0.0,0.0
P81006-01-C,0.0,0.0
P81007-01-C,0.0,0.0
P81008-01-C,0.62,226.3
P81008-02-C,1.0,365.0
P81008-03-C,0.26,94.9
P81009-01-C,0.0,0.0
P81010-01-C,1.0,365.0
P81010-02-C,0.0,0.0
P81011-01-C,0.22,80.3
P81012-01-C,0.05,18.25
P81013-01-C,0.32,116.8
P81014-01-C,0.28,102.2
P81015-01-C,0.44,160.6
P84001-01,0.0,0.0
P84001-02,0.0,0.0
P84003-01-C,0.0,0.0
P84004-01,0.0,0.0
P84005-01,0.0,0.0
P84007-01,0.0,0.0
P84008-01-C,0.0,0.0
P84010-01-C,0.04,14.6
P84010-02-C,0.55,200.75000000000003
P84010-03-C,0.25,91.25
P84011-01-C,0.22,80.3
P84011-02-C,0.17,62.050000000000004
P84012-01-C,0.0,0.0
P84012-02-C,0.34,124.10000000000001
P84012-03-C,0.17,62.050000000000004
P84012-04-C,0.13,47.45
P84012-05-C,0.13,47.45
P84012-06-C,0.02,7.3
P84013-01-C,1.04,379.6
P84014-01-C,1.0,365.0
P84015-01-C,0.0,0.0
P84016-01-C,0.22,80.3
P84016-02-C,0.33,120.45
P84017-01-C,0.0,0.0
P84017-02-C,0.2,73.0
P84018-01-C,0.36,131.4
P84018-02-C,0.35,127.74999999999999
P84018-03-C,0.21,76.64999999999999
P84018-04-C,0.43,156.95
P84018-05-C,0.43,156.95
P84019-01-C,0.04,14.6
P84019-02-C,0.03,10.95
P84019-03-C,0.19,69.35
P84019-04-C,0.0,0.0
P84019-05-C,0.06,21.9
P84020-01-C,0.31,113.15
P84020-02-C,0.27,98.55000000000001
P84020-03-C,0.16,58.4
P84020-04-C,0.5,182.5
P84020-05-C,0.49,178.85
P84021-01-C,0.06,21.9
P84021-02-C,0.03,10.95
P84021-03-C,0.03,10.95
P84021-04-C,0.02,7.3
P84021-05-C,0.04,14.6
P84022-01-C,0.15,54.75
P84022-02-C,0.0,0.0
P84022-03-C,0.09,32.85
P84022-04-C,0.0,0.0
P84022-05-C,0.03,10.95
P84023-01-C,0.0,0.0
P84024-01-C,0.0,0.0
P84025-01-C,0.03,10.95
P84026-01-C,0.0,0.0
P84027-01-C,0.0,0.0
P84028-01-C,0.0,0.0
P84029-01-C,0.0,0.0
P84030-01-C,0.0,0.0
P84031-01-C,0.0,0.0
P84032-01-C,0.0,0.0
P84033-01-C,0.0,0.0
P84034-01-C,0.0,0.0
P84035-01-C,0.0,0.0
P84036-01-C,0.03,10.95
P84036-02-C,0.0,0.0
P84036-03-C,0.12,43.8
P84036-04-C,0.0,0.0
P84036-05-C,0.12,43.8
P84037-01-C,0.09,32.85
P84037-02-C,0.0,0.0
P84037-03-C,0.15,54.75
P84037-04-C,0.0,0.0
P84037-05-C,0.15,54.75
P84038-01-C,1.0,365.0
P84039-01-C,1.0,365.0
P84040-01-C,0.0,0.0
P84041-01-C,0.0,0.0
P84042-01-C,0.0,0.0
P84043-01-C,0.19,69.35
P84043-02-C,0.12,43.8
P84043-03-C,0.15,54.75
P84043-04-C,0.28,102.2
P84043-05-C,0.2,73.0
P84044-01-C,0.16,58.4
P84044-02-C,0.01,3.65
P84044-03-C,0.09,32.85
P84044-04-C,0.2,73.0
P84044-05-C,0.12,43.8
P84045-01-C,0.03,10.95
P84045-02-C,0.0,0.0
P84045-03-C,0.01,3.65
P84046-01-C,0.57,208.04999999999998
P84046-02-C,0.5,182.5
P84047-01-C,0.06,21.9
P84048-01-C,1.0,365.0
P84049-01-C,1.0,365.0
P84050-01-C,1.0,365.0
P84051-01-C,0.0,0.0
P84052-01-C,0.0,0.0
P84053-01-C,0.07,25.55
P84054-01-C,0.71,259.15
P84054-02-C,0.35,127.74999999999999
P84054-03-C,0.35,127.74999999999999
P84054-04-C,0.64,233.6
P84054-05-C,0.65,237.25
P84055-01-C,0.26,94.9
P84055-02-C,0.17,62.050000000000004
P84055-03-C,0.24,87.6
P84055-04-C,0.38,138.7
P84055-05-C,0.36,131.4
P84056-01-C,0.0,0.0
P84056-02-C,0.19,69.35
P84056-03-C,0.51,186.15
P84056-04-C,0.42,153.29999999999998
P84057-01-C,0.0,0.0
P84057-02-C,0.17,62.050000000000004
P84057-03-C,0.14,51.1
P84058-01-C,0.04,14.6
P84058-02-C,1.0,365.0
P84059-01-C,0.67,244.55
P84060-01-C,0.25,91.25
P84060-02-C,0.09,32.85
P840604-01-C,0.26,94.9
P84061-01-C,0.42,153.29999999999998
P84062-01-C,0.47,171.54999999999998
P84063-01-C,0.24,87.6
P84065-01-C,0.04,14.6
P84066-01-C,0.19,69.35
P84067-01-C,0.14,51.1
P84067-02-C,0.47,171.54999999999998
P84068-01-C,0.07,25.55
P84068-02-C,0.25,91.25
P84069-01-C,0.18,65.7
P84069-02-C,0.54,197.10000000000002
P84070-01-C,0.43,156.95
P84070-02-C,0.19,69.35
P84070-03-C,0.24,87.6
P84070-04-C,0.49,178.85
P84070-05-C,0.52,189.8
P84071-01-C,0.14,51.1
P84071-02-C,0.32,116.8
P84072-01-C,0.74,270.1
P84072-02-C,0.32,116.8
P84073-01-C,1.17,427.04999999999995
P84074-01-C,0.53,193.45000000000002
P84074-02-C,0.42,153.29999999999998
P84075-01-C,1.0,365.0
P86001-01-C,0.47,171.54999999999998
P89001-01,0.0,0.0
P97001-01,0.0,0.0
P97001-02-C,0.15,54.75
P97001-03-C,0.13,47.45
P97001-04-C,0.07,25.55
P97002-01-C,0.0,0.0
P97002-02-C,0.0,0.0
P97003-01-C,0.0,0.0
P97003-02-C,0.0,0.0
PM0001-GW-1,0.0,0.0
PM0001-GW-2,0.02,7.3
PM0002-GW-1,0.0,0.0
PM0002-GW-2,0.03,10.95
PM0003-GW-2,0.5,182.5
PM1001-10,0.0,0.0
PM1001-20,0.0,0.0
PM1001-24,0.0,0.0
PM1001-25,0.0,0.0
PM1001-26,0.0,0.0
PM1001-52,0.0,0.0
PM1001-55,0.0,0.0
PM1001-56,0.0,0.0
PM1001-58,0.0,0.0
PM1001-59,0.0,0.0
PM1001-60,0.0,0.0
PM1001-61,0.0,0.0
PM1001-62,0.0,0.0
PM3001-03,0.0,0.0
PM5001-01,0.0,0.0
PM5001-02,0.0,0.0
PM5002-01,0.0,0.0
PM5002-02,0.0,0.0
PM5003-01,0.0,0.0
PM5003-01-K,0.0,0.0
PM5003-02,0.0,0.0
PM5003-03,0.0,0.0
PM5005-01,0.0,0.0
PM5006-01,0.0,0.0
PM5007-01,0.0,0.0
PROD-001,0.0,0.0
PROD-002,0.0,0.0
PROD-003,0.0,0.0
PROD-004,0.0,0.0
PROD-005,0.0,0.0
PROD-006,0.0,0.0
PROD-007,0.0,0.0
PROD-008,0.0,0.0
PROD-009,0.0,0.0
PROD-010,0.0,0.0
R00002-01,0.4,146.0
R00002-02,0.47,171.54999999999998
R00002-03,0.0,0.0
R00002-04,1.33,485.45000000000005
R00002-05,1.8,657.0
R00002-06,0.73,266.45
R00002-07,0.03,10.95
R00002-08,0.02,7.3
R00002-09,0.56,204.4
R00002-10,1.15,419.74999999999994
R00002-11,0.09,32.85
R00002-12,0.56,204.4
R00002-13,0.14,51.1
R106001-01,0.0,0.0
R106001-02,0.0,0.0
R106001-03,0.0,0.0
R106001-04,0.0,0.0
R106001-05,0.0,0.0
R106001-06,0.0,0.0
R106001-07,0.0,0.0
R106001-08,0.0,0.0
R106002-01,0.0,0.0
R106002-04,0.0,0.0
R106003-01,0.0,0.0
R106003-02,0.0,0.0
R106003-03,0.0,0.0
R106003-04,0.03,10.95
R106003-05,0.0,0.0
R106004-04,0.0,0.0
R106004-05,0.0,0.0
R106004-06,0.0,0.0
R106004-07,0.0,0.0
R106004-08,0.0,0.0
R106005-04,0.0,0.0
R106005-05,0.0,0.0
R106005-06,0.01,3.65
R106005-07,0.0,0.0
R106005-08,0.0,0.0
R112001-01,0.0,0.0
R112001-02,0.0,0.0
R112001-03,0.0,0.0
R112002-01,0.0,0.0
R112002-02,0.0,0.0
R112002-03,0.0,0.0
R112003-01,0.0,0.0
R112003-02,0.0,0.0
R112003-03,0.0,0.0
R112004-01,0.0,0.0
R112004-02,0.0,0.0
R112004-03,0.0,0.0
R114001-01,0.0,0.0
R114001-02,0.0,0.0
R114001-03,0.0,0.0
R114002-01,0.0,0.0
R114002-02,0.01,3.65
R114002-03,0.0,0.0
R114003-01,0.01,3.65
R114003-02,0.0,0.0
R114003-03,0.0,0.0
R114004-01,0.0,0.0
R114004-02,0.0,0.0
R114004-03,0.0,0.0
R120001-01,0.0,0.0
R120001-02,0.0,0.0
R120001-03,0.0,0.0
R120001-04,0.0,0.0
R120001-05,0.0,0.0
R120001-06,0.0,0.0
R120001-07,0.0,0.0
R120002-01,0.02,7.3
R120002-02,0.02,7.3
R120002-03,0.02,7.3
R120002-04,0.02,7.3
R120002-05,0.0,0.0
R120002-06,0.0,0.0
R120002-07,0.0,0.0
R120003-01,0.0,0.0
R120003-02,1.25,456.25
R120003-03,0.02,7.3
R120003-04,0.02,7.3
R120003-05,1.0,365.0
R120003-06,0.04,14.6
R120003-07,0.0,0.0
R120003-08,0.02,7.3
R120005-01,0.12,43.8
R120005-02,0.07,25.55
R120005-03,0.09,32.85
R120005-04,0.06,21.9
R120005-05,0.06,21.9
R120005-06,0.12,43.8
R120005-07,0.02,7.3
R120005-08,0.0,0.0
R120006-01,0.0,0.0
R120006-05,0.05,18.25
R120006-06,0.04,14.6
R120006-07,0.03,10.95
R120006-08,0.01,3.65
R120007-01,0.0,0.0
R120007-02,0.0,0.0
R120007-03,0.0,0.0
R120007-04,0.0,0.0
R120007-05,0.0,0.0
R120007-06,0.0,0.0
R120008-01,0.0,0.0
R120008-02,0.0,0.0
R120008-03,0.0,0.0
R120008-04,0.0,0.0
R120008-05,0.0,0.0
R120009-01,0.01,3.65
R120009-02,0.01,3.65
R120009-03,0.01,3.65
R120009-04,0.01,3.65
R120009-05,0.0,0.0
R120010-01,0.5,182.5
R120010-02,0.0,0.0
R120010-03,0.02,7.3
R120010-04,0.0,0.0
R120010-05,0.0,0.0
R120011-01,0.0,0.0
R120011-02,0.0,0.0
R120011-03,0.0,0.0
R120011-04,0.02,7.3
R120011-05,0.01,3.65
R120011-06,0.0,0.0
R120011-07,0.0,0.0
R120011-08,0.01,3.65
R120012-01,1.13,412.45
R120012-02,1.0,365.0
R120012-03,1.0,365.0
R120012-04,1.0,365.0
R120012-05,1.19,434.34999999999997
R120012-06,1.0,365.0
R120013-01,0.0,0.0
R120013-02,0.04,14.6
R120013-03,0.05,18.25
R120013-04,0.1,36.5
R120013-05,0.03,10.95
R120013-06,0.02,7.3
R120014-01,0.0,0.0
R120014-02,0.0,0.0
R120014-03,0.0,0.0
R120014-04,0.0,0.0
R120014-05,0.0,0.0
R120014-06,0.0,0.0
R120015-01,1.0,365.0
R120015-02,0.02,7.3
R120015-03,0.0,0.0
R120015-04,0.03,10.95
R120015-05,0.06,21.9
R120015-06,0.08,29.2
R120015-07,0.03,10.95
R120015-08,0.02,7.3
R120016-01,0.07,25.55
R120016-02,0.05,18.25
R120016-03,0.0,0.0
R120016-04,0.02,7.3
R120016-05,0.03,10.95
R120016-06,0.03,10.95
R120016-07,0.0,0.0
R120016-08,0.02,7.3
R120017-01,0.0,0.0
R120017-02,0.0,0.0
R120017-03,0.0,0.0
R120017-04,0.0,0.0
R120017-05,0.0,0.0
R120017-06,0.0,0.0
R120017-07,0.0,0.0
R120017-08,0.07,25.55
R120018-01,0.09,32.85
R120018-02,0.07,25.55
R120018-03,0.11,40.15
R120018-04,0.0,0.0
R120018-05,0.0,0.0
R120018-06,0.0,0.0
R120018-07,0.0,0.0
R120018-08,0.0,0.0
R120019-01,0.08,29.2
R120019-02,0.13,47.45
R120019-03,0.16,58.4
R120019-04,0.06,21.9
R120019-05,0.04,14.6
R120020-01,0.07,25.55
R120020-02,0.01,3.65
R120020-03,0.01,3.65
R120020-04,0.01,3.65
R120020-05,0.0,0.0
R120021-01,0.0,0.0
R120021-02,0.05,18.25
R120021-03,0.0,0.0
R120021-04,0.0,0.0
R120021-05,0.04,14.6
R120022-01,0.0,0.0
R120022-02,0.0,0.0
R120022-03,0.0,0.0
R120022-04,0.0,0.0
R120022-05,0.0,0.0
R120022-06,0.0,0.0
R120022-07,0.0,0.0
R120023-01,0.0,0.0
R120023-02,0.0,0.0
R120023-03,0.0,0.0
R120023-04,0.0,0.0
R120023-05,0.0,0.0
R120024-01,0.0,0.0
R120024-02,0.0,0.0
R120024-03,0.0,0.0
R120024-04,0.01,3.65
R120024-05,0.0,0.0
R120025-01,0.0,0.0
R120025-02,0.0,0.0
R120025-03,0.01,3.65
R120025-04,0.0,0.0
R120025-05,0.0,0.0
R120026-01,0.0,0.0
R120026-02,0.0,0.0
R120026-03,0.0,0.0
R120026-04,0.0,0.0
R120026-05,0.0,0.0
R120027-01,0.03,10.95
R120027-02,0.01,3.65
R120027-03,0.01,3.65
R120027-04,0.02,7.3
R120027-05,0.03,10.95
R120027-06,0.02,7.3
R120027-07,0.02,7.3
R120028-01,0.0,0.0
R120028-02,0.0,0.0
R120028-03,0.0,0.0
R120028-04,0.0,0.0
R120028-05,0.04,14.6
R120028-06,0.0,0.0
R120028-07,0.0,0.0
R120029-01,0.0,0.0
R120029-02,0.0,0.0
R120029-03,0.01,3.65
R120029-04,0.01,3.65
R120029-05,0.03,10.95
R120029-06,1.0,365.0
R120029-07,1.0,365.0
R120030-04,0.0,0.0
R120030-05,0.0,0.0
R120030-06,0.0,0.0
R120030-07,0.0,0.0
R120030-08,0.0,0.0
R120031-04,0.0,0.0
R120031-05,0.0,0.0
R120031-06,0.0,0.0
R120031-07,0.0,0.0
R120031-08,0.0,0.0
R120032-04,0.0,0.0
R120032-05,0.0,0.0
R120032-06,0.0,0.0
R120032-07,0.5,182.5
R120032-08,0.0,0.0
R120033-04,0.0,0.0
R120033-05,0.0,0.0
R120033-06,0.0,0.0
R120033-07,0.0,0.0
R120033-08,0.0,0.0
R120034-04,0.0,0.0
R120034-05,0.0,0.0
R120034-06,0.0,0.0
R120034-07,0.0,0.0
R120034-08,0.0,0.0
R120035-04,0.0,0.0
R120035-05,0.02,7.3
R120035-06,0.05,18.25
R120035-07,0.09,32.85
R120035-08,0.03,10.95
R120036-01,0.01,3.65
R120036-02,0.1,36.5
R120036-03,0.06,21.9
R120036-04,0.01,3.65
R120037-01,0.0,0.0
R120037-02,0.04,14.6
R120037-03,0.04,14.6
R120037-04,0.0,0.0
R120037-05,0.0,0.0
R120037-06,0.0,0.0
R120037-07,0.0,0.0
R120037-08,0.0,0.0
R120037-09,0.0,0.0
R120038-01,0.01,3.65
R120038-02,0.02,7.3
R120038-03,0.02,7.3
R120038-04,0.06,21.9
R120038-05,0.04,14.6
R120038-06,0.08,29.2
R120038-07,0.06,21.9
R120038-08,0.02,7.3
R120038-09,0.0,0.0
R120039-04,0.0,0.0
R120039-05,0.02,7.3
R120039-06,0.06,21.9
R120039-07,0.05,18.25
R120039-08,0.03,10.95
R120040-01,0.07,25.55
R120040-04,0.0,0.0
R120040-05,0.04,14.6
R120040-06,0.04,14.6
R120040-07,0.02,7.3
R120040-08,0.01,3.65
R120041-01,0.0,0.0
R120041-04,0.0,0.0
R120041-05,0.0,0.0
R120041-06,0.12,43.8
R120041-07,0.08,29.2
R120041-08,0.0,0.0
R120042-01,0.02,7.3
R120042-02,0.0,0.0
R120042-03,0.0,0.0
R120042-05,0.02,7.3
R120042-06,0.07,25.55
R120042-07,0.05,18.25
R120042-08,0.02,7.3
R120043-05,1.0,365.0
R120043-06,0.0,0.0
R120043-07,0.0,0.0
R120043-08,0.0,0.0
R120044-05,0.03,10.95
R120044-06,0.05,18.25
R120044-07,0.02,7.3
R120044-08,0.02,7.3
R120045-05,0.06,21.9
R120045-06,0.18,65.7
R120045-07,0.17,62.050000000000004
R120045-08,0.05,18.25
R120046-05,0.01,3.65
R120046-06,0.08,29.2
R120046-07,0.05,18.25
R120046-08,0.03,10.95
R120047-01,0.02,7.3
R120047-02,0.06,21.9
R120047-03,0.01,3.65
R120047-05,0.01,3.65
R120047-06,0.08,29.2
R120047-07,0.04,14.6
R120047-08,0.02,7.3
R120048-01,0.02,7.3
R120048-02,0.02,7.3
R120048-03,0.0,0.0
R120048-05,0.05,18.25
R120048-06,0.08,29.2
R120048-07,0.03,10.95
R120048-08,0.05,18.25
R120049-01,0.04,14.6
R120049-02,0.06,21.9
R120049-03,0.06,21.9
R120049-05,0.02,7.3
R120049-06,0.06,21.9
R120049-07,0.02,7.3
R120049-08,0.02,7.3
R120050-01,0.0,0.0
R120050-02,0.0,0.0
R120050-03,0.0,0.0
R120050-04,0.0,0.0
R120051-01,0.04,14.6
R120051-02,0.1,36.5
R120051-03,0.02,7.3
R120051-04,0.02,7.3
R120051-05,0.03,10.95
R120051-06,0.02,7.3
R120051-07,0.02,7.3
R120051-08,0.0,0.0
R120052-01,0.09,32.85
R120052-02,0.28,102.2
R120052-03,0.22,80.3
R120052-04,0.1,36.5
R120053-01,0.08,29.2
R120053-02,0.0,0.0
R120053-03,0.02,7.3
R120053-04,0.02,7.3
R120053-05,0.0,0.0
R120053-06,0.14,51.1
R120053-07,0.02,7.3
R120053-08,0.03,10.95
R120053-09,0.03,10.95
R120053-10,0.02,7.3
R120054-01,0.0,0.0
R120054-02,0.0,0.0
R120054-03,0.0,0.0
R120054-04,0.0,0.0
R120055-01,0.0,0.0
R120055-02,0.0,0.0
R120055-03,0.0,0.0
R120055-04,0.0,0.0
R120056-01,0.0,0.0
R120056-02,0.0,0.0
R120056-03,0.0,0.0
R120056-04,0.0,0.0
R120057-01,0.0,0.0
R120057-02,0.0,0.0
R120057-03,0.0,0.0
R120057-04,0.0,0.0
R120057-05,0.0,0.0
R120057-06,0.0,0.0
R120058-01,0.0,0.0
R120058-02,0.0,0.0
R120058-03,0.0,0.0
R120058-04,0.0,0.0
R120058-05,0.0,0.0
R120058-06,0.0,0.0
R120059-01,0.0,0.0
R120059-02,0.0,0.0
R120059-03,0.0,0.0
R120059-04,0.0,0.0
R120059-05,0.0,0.0
R120059-06,0.0,0.0
R120060-01,0.0,0.0
R120060-02,0.0,0.0
R120060-03,0.0,0.0
R120060-04,0.0,0.0
R120060-05,0.0,0.0
R120060-06,0.0,0.0
R120061-01,0.0,0.0
R120061-02,0.0,0.0
R120061-03,0.0,0.0
R120061-04,0.0,0.0
R120061-05,0.0,0.0
R120061-06,0.0,0.0
R120062-01,0.0,0.0
R120062-02,0.0,0.0
R120062-03,0.0,0.0
R120062-04,0.0,0.0
R120063-01,0.0,0.0
R120063-02,0.0,0.0
R120063-03,0.0,0.0
R120063-04,0.0,0.0
R121001-01,0.12,43.8
R121001-02,0.15,54.75
R121001-03,0.11,40.15
R121001-04,0.04,14.6
R121001-05,0.04,14.6
R121001-06,0.05,18.25
R121001-07,0.01,3.65
R121001-08,0.01,3.65
R121002-05,0.01,3.65
R121002-06,0.03,10.95
R121002-07,0.02,7.3
R121002-08,0.0,0.0
R121003-05,0.0,0.0
R121003-06,0.01,3.65
R121003-07,0.0,0.0
R121003-08,0.0,0.0
R126001-01,0.0,0.0
R126001-02,0.0,0.0
R126001-03,0.0,0.0
R126001-04,0.0,0.0
R126002-01,0.0,0.0
R126002-02,0.0,0.0
R126002-03,0.01,3.65
R126002-04,0.0,0.0
R126003-02,0.03,10.95
R126004-02,0.0,0.0
R126005-01,0.02,7.3
R126006-01,0.01,3.65
R126007-01,0.01,3.65
R126007-02,0.0,0.0
R126007-03,0.0,0.0
R126007-04,0.0,0.0
R126008-01,0.0,0.0
R126008-02,0.0,0.0
R126008-03,0.0,0.0
R126008-04,0.0,0.0
R126008-05,0.0,0.0
R126008-06,0.0,0.0
R126008-07,0.0,0.0
R13001-01-2,0.0,0.0
R13001-01-3,0.0,0.0
R13001-02-1,0.0,0.0
R13001-02-2,0.0,0.0
R133001-01,0.05,18.25
R133001-02,0.05,18.25
R133001-03,0.02,7.3
R133001-04,0.0,0.0
R133002-01,0.01,3.65
R133002-02,0.01,3.65
R133002-03,0.01,3.65
R133002-04,0.0,0.0
R133003-01,0.0,0.0
R133003-02,0.01,3.65
R133003-03,0.0,0.0
R133003-04,0.0,0.0
R133004-01,0.01,3.65
R133004-02,0.03,10.95
R133004-03,0.03,10.95
R133004-04,0.0,0.0
R14001-02,0.0,0.0
R14001-02-2,0.0,0.0
R14001-02-3,0.0,0.0
R14001-02-4,0.0,0.0
R141001-05,0.01,3.65
R141001-06,0.04,14.6
R141001-07,0.03,10.95
R141001-08,0.04,14.6
R141002-01,0.04,14.6
R141002-05,0.06,21.9
R141002-06,0.05,18.25
R141002-07,0.04,14.6
R141002-08,0.05,18.25
R141003-01,0.03,10.95
R141003-05,0.01,3.65
R141003-06,0.03,10.95
R141003-07,0.01,3.65
R141003-08,0.0,0.0
R141004-01,0.09,32.85
R141004-02,0.05,18.25
R141004-03,0.06,21.9
R141004-05,0.02,7.3
R141004-06,0.03,10.95
R141004-07,0.03,10.95
R141004-08,0.01,3.65
R141005-05,0.04,14.6
R141005-06,0.07,25.55
R141005-07,0.04,14.6
R141005-08,0.02,7.3
R141006-01,0.09,32.85
R141006-04,0.03,10.95
R141006-05,0.04,14.6
R141006-06,0.09,32.85
R141006-07,0.03,10.95
R141006-08,0.01,3.65
R141007-05,0.01,3.65
R141007-06,0.03,10.95
R141007-07,0.02,7.3
R141007-08,0.05,18.25
R141008-05,0.01,3.65
R141008-06,0.01,3.65
R141008-07,0.03,10.95
R141008-08,0.01,3.65
R141009-01,0.02,7.3
R141009-02,0.0,0.0
R141009-03,0.0,0.0
R141009-05,0.02,7.3
R141009-06,0.02,7.3
R141009-07,0.01,3.65
R141009-08,0.0,0.0
R141010-01,0.0,0.0
R141010-02,0.16,58.4
R141010-03,0.14,51.1
R141010-04,0.17,62.050000000000004
R141010-05,0.0,0.0
R141010-06,0.0,0.0
R141010-07,0.0,0.0
R141010-08,0.0,0.0
R141010-09,0.1,36.5
R141010-10,0.05,18.25
R141011-01,0.01,3.65
R141011-02,0.04,14.6
R141011-03,0.02,7.3
R141011-04,0.0,0.0
R141011-05,0.03,10.95
R141011-06,0.03,10.95
R141011-07,0.05,18.25
R141011-08,0.03,10.95
R141012-01,0.0,0.0
R141012-02,0.0,0.0
R141012-03,0.0,0.0
R141012-04,0.0,0.0
R141012-05,0.01,3.65
R141012-06,0.04,14.6
R141012-07,0.06,21.9
R141012-08,0.01,3.65
R141013-01,0.01,3.65
R141013-02,0.02,7.3
R141013-03,0.01,3.65
R141013-04,0.01,3.65
R141013-05,0.04,14.6
R141013-06,0.12,43.8
R141013-07,0.07,25.55
R141013-08,0.03,10.95
R141014-01,0.02,7.3
R141014-02,0.09,32.85
R141014-03,0.06,21.9
R141014-04,0.01,3.65
R141014-05,0.03,10.95
R141014-06,0.01,3.65
R141014-07,0.01,3.65
R141014-08,0.0,0.0
R141015-01,0.0,0.0
R141015-02,0.0,0.0
R141015-03,0.0,0.0
R141015-04,0.0,0.0
R141016-01,0.0,0.0
R141016-02,0.0,0.0
R141016-03,0.0,0.0
R141016-04,0.0,0.0
R141017-01,0.1,36.5
R141017-02,0.03,10.95
R141017-03,0.03,10.95
R141017-04,0.0,0.0
R141017-05,0.0,0.0
R141017-06,0.06,21.9
R141017-07,0.06,21.9
R141017-08,0.08,29.2
R141017-09,0.04,14.6
R141017-10,0.0,0.0
R141018-05,0.01,3.65
R141018-06,0.02,7.3
R141018-07,0.02,7.3
R141018-08,0.0,0.0
R141019-05,0.0,0.0
R141019-06,0.02,7.3
R141019-07,0.01,3.65
R141019-08,0.0,0.0
R141020-02,0.0,0.0
R141020-03,0.0,0.0
R141020-04,0.0,0.0
R141020-05,0.0,0.0
R141020-06,0.0,0.0
R141020-07,0.0,0.0
R141020-08,0.0,0.0
R141021-05,0.0,0.0
R141021-06,0.0,0.0
R141021-07,0.0,0.0
R141021-08,0.0,0.0
R141022-01,0.0,0.0
R141022-03,0.0,0.0
R141022-04,0.0,0.0
R141022-05,0.0,0.0
